match_id,date,map,team_a_players,team_b_players
405449,2022-02-09,Nomad (Random Civs),"[657452537506562069, 692780064106086420, 359283091694551050, 358570022400032768]","[454538560348094466, 573073267766722561, 403224440034426890, 584239778740961299]"
405448,2022-02-09,Runestones (Random civs),"[714677532665839667, 512487301717295104, 699611550423711766, 727921132505792554]","[313042064332029952, 695309066771365970, 714793302582362162, 720985032155594802]"
405429,2022-02-09,African Clearing,"[568857045080473601, 692780064106086420, 510692606913806340, 584239778740961299]","[290027208846868482, 416313753542590474, 304272299534581762, 715438374357434401]"
405421,2022-02-09,Mega Random (Random Civs),"[703469910138814515, 700792986937589781, 359283091694551050, 697862073173934161]","[454538560348094466, 695309066771365970, 359748983305928704, 433305993867165706]"
405419,2022-02-09,Runestones (Random civs),"[700792986937589781, 355980563854655488, 695309066771365970, 727513860394713109]","[454538560348094466, 359283091694551050, 698943503509618729, 720985032155594802]"
405402,2022-02-09,Oasis,"[568857045080473601, 304272299534581762, 512487301717295104, 714793302582362162]","[573073267766722561, 714677532665839667, 313042064332029952, 642625499989934080]"
405398,2022-02-09,Hideout,"[692780064106086420, 703469910138814515, 359748983305928704, 727921132505792554]","[700792986937589781, 359283091694551050, 727513860394713109, 698943503509618729]"
405395,2022-02-09,Oasis,"[700792986937589781, 359283091694551050, 698943503509618729, 720985032155594802]","[703469910138814515, 304272299534581762, 727513860394713109, 727921132505792554]"
405388,2022-02-09,Arena,"[714677532665839667, 313042064332029952, 642625499989934080, 697862073173934161]","[722871123129401356, 401748724021329920, 512487301717295104, 715438374357434401]"
405376,2022-02-09,Hyper Random (Random Civs),"[729408870585204857, 401748724021329920, 727513860394713109, 510692606913806340]","[722871123129401356, 359283091694551050, 697862073173934161, 715438374357434401]"
404926,2022-02-08,Arabia (Random civs),"[811413902176419860, 714793302582362162, 568705990489276426, 715438374357434401]","[317357930796023828, 700792986937589781, 510692606913806340, 697860695550722089]"
404872,2022-02-08,Golden Pit,"[700792986937589781, 848249800402010130, 568705990489276426, 715438374357434401]","[317357930796023828, 714793302582362162, 510692606913806340, 697860695550722089]"
404837,2022-02-08,Atacama,"[722871123129401356, 692780064106086420, 403224440034426890, 697862073173934161]","[454538560348094466, 416313753542590474, 512487301717295104, 699611550423711766]"
404807,2022-02-08,African Clearing,"[317357930796023828, 714793302582362162, 720985032155594802, 715438374357434401]","[700792986937589781, 223875529600663552, 568705990489276426, 510692606913806340]"
404790,2022-02-08,Ghost Lake,"[635025856313557033, 223875529600663552, 714793302582362162, 642625499989934080]","[714677532665839667, 304272299534581762, 700792986937589781, 720985032155594802]"
404785,2022-02-08,Valley,"[692780064106086420, 403224440034426890, 512487301717295104, 697862073173934161]","[454538560348094466, 811413902176419860, 699611550423711766, 727513860394713109]"
404780,2022-02-08,Alpine Lakes,"[572038405836505098, 317357930796023828, 313042064332029952, 333190785497563136]","[314461722817593345, 416313753542590474, 703469910138814515, 568705990489276426]"
404761,2022-02-08,Arabia (Random civs),"[314461722817593345, 313042064332029952, 568705990489276426, 715438374357434401]","[572038405836505098, 416313753542590474, 703469910138814515, 333190785497563136]"
404750,2022-02-08,Oasis,"[714677532665839667, 304272299534581762, 714793302582362162, 584239778740961299]","[403224440034426890, 358570022400032768, 699611550423711766, 727513860394713109]"
404746,2022-02-08,Nomad,"[572038405836505098, 635025856313557033, 703469910138814515, 333190785497563136]","[314461722817593345, 722871123129401356, 416313753542590474, 715438374357434401]"
404717,2022-02-08,Nomad (Random Civs),"[722871123129401356, 703469910138814515, 416313753542590474, 304272299534581762]","[211286360714117120, 714677532665839667, 714793302582362162, 727513860394713109]"
404701,2022-02-08,African clearing(random civs),"[314461722817593345, 317357930796023828, 703469910138814515, 401748724021329920]","[211286360714117120, 572038405836505098, 722871123129401356, 714793302582362162]"
404691,2022-02-08,Black Forest,"[722871123129401356, 333190785497563136, 699611550423711766, 642625499989934080]","[317357930796023828, 714677532665839667, 308627159570841600, 510692606913806340]"
404690,2022-02-08,Black Forest,"[714677532665839667, 699611550423711766, 642625499989934080]","[722871123129401356, 714793302582362162, 510692606913806340]"
404301,2022-02-07,Arabia,"[454538560348094466, 811413902176419860, 714793302582362162, 715438374357434401]","[692780064106086420, 403224440034426890, 512487301717295104, 503759402206101545]"
404276,2022-02-07,Arena,"[722871123129401356, 700792986937589781, 762743381205319700, 697860695550722089]","[631242860196265997, 695309066771365970, 699611550423711766, 463259002596360203]"
404274,2022-02-07,Runestones (Random civs),"[454538560348094466, 313042064332029952, 714793302582362162, 715438374357434401]","[692780064106086420, 403224440034426890, 358570022400032768, 503759402206101545]"
404261,2022-02-07,Arena,"[403224440034426890, 416313753542590474, 358570022400032768, 503759402206101545]","[454538560348094466, 714677532665839667, 714793302582362162, 715438374357434401]"
404258,2022-02-07,Black Forest,"[454538560348094466, 403224440034426890, 416313753542590474, 503759402206101545]","[572038405836505098, 714677532665839667, 358570022400032768, 714793302582362162]"
404257,2022-02-07,Nomad,"[722871123129401356, 631242860196265997, 700792986937589781, 463259002596360203]","[313042064332029952, 692780064106086420, 695309066771365970, 762743381205319700]"
404227,2022-02-07,Arabia (Random civs),"[572038405836505098, 416313753542590474, 304272299534581762, 715438374357434401]","[733086617417547937, 317357930796023828, 503759402206101545, 727513860394713109]"
404225,2022-02-07,Kawasan,"[313042064332029952, 403224440034426890, 358570022400032768, 714793302582362162]","[454538560348094466, 714677532665839667, 695309066771365970, 697862073173934161]"
404195,2022-02-07,Hideout (Random civs),"[733086617417547937, 695309066771365970, 762743381205319700, 697862073173934161]","[403224440034426890, 714677532665839667, 358570022400032768, 727921132505792554]"
404190,2022-02-07,African clearing(random civs),"[314461722817593345, 572038405836505098, 416313753542590474, 715438374357434401]","[431327099480047626, 317357930796023828, 304272299534581762, 700792986937589781]"
404171,2022-02-07,Arabia,"[454538560348094466, 714793302582362162, 695309066771365970, 762743381205319700]","[403224440034426890, 714677532665839667, 358570022400032768, 727921132505792554]"
404165,2022-02-07,Runestones,"[314461722817593345, 729408870585204857, 333190785497563136, 304272299534581762]","[431327099480047626, 572038405836505098, 317357930796023828, 715438374357434401]"
404164,2022-02-07,Black Forest,"[314461722817593345, 729408870585204857, 703469910138814515]","[572038405836505098, 333190785497563136, 304272299534581762, 715438374357434401]"
404136,2022-02-07,Oasis,"[313042064332029952, 403224440034426890, 714677532665839667, 720985032155594802]","[857788203050336307, 358570022400032768, 714793302582362162, 695309066771365970]"
404125,2022-02-07,Runestones (Random civs),"[572038405836505098, 722871123129401356, 333190785497563136, 512487301717295104]","[314461722817593345, 317357930796023828, 698943503509618729, 697862073173934161]"
404105,2022-02-07,Black Forest (Random Civs),"[317357930796023828, 313042064332029952, 333190785497563136, 512487301717295104]","[314461722817593345, 416313753542590474, 698943503509618729, 697862073173934161]"
403787,2022-02-06,Hideout (Random civs),"[722871123129401356, 811413902176419860, 584439289283215368, 584439019052728320]","[573073267766722561, 416313753542590474, 699611550423711766, 715438374357434401]"
403756,2022-02-06,African Clearing,"[416313753542590474, 699611550423711766, 697862073173934161, 584439289283215368]","[572038405836505098, 695309066771365970, 817801950782816286, 697860695550722089]"
403737,2022-02-06,Nomad (Random Civs),"[572038405836505098, 733086617417547937, 584439289283215368, 720985032155594802]","[454538560348094466, 573073267766722561, 714677532665839667, 817801950782816286]"
403729,2022-02-06,Hyper Random (Random Civs),"[657452537506562069, 223875529600663552, 715438374357434401, 697860695550722089]","[714793302582362162, 848249800402010130, 699611550423711766, 697862073173934161]"
403704,2022-02-06,Arena,"[573073267766722561, 703469910138814515, 584439289283215368, 817801950782816286]","[657452537506562069, 714793302582362162, 697862073173934161, 720985032155594802]"
403703,2022-02-06,Hyper Random (Random Civs),"[657452537506562069, 573073267766722561, 720985032155594802]","[703469910138814515, 697862073173934161, 584439289283215368, 817801950782816286]"
403675,2022-02-06,Hideout,"[304272299534581762, 358570022400032768, 727513860394713109, 697860695550722089]","[700792986937589781, 223875529600663552, 699611550423711766, 715438374357434401]"
403656,2022-02-06,Arabia,"[454538560348094466, 439339450770653185, 749079044917690388, 817801950782816286]","[572038405836505098, 703469910138814515, 714793302582362162, 727921132505792554]"
403652,2022-02-06,Nomad (Random Civs),"[314461722817593345, 727513860394713109, 720985032155594802, 697860695550722089]","[573073267766722561, 700792986937589781, 223875529600663552, 715438374357434401]"
403641,2022-02-06,Oasis,"[439339450770653185, 703469910138814515, 304272299534581762, 358570022400032768]","[572038405836505098, 313042064332029952, 714793302582362162, 817801950782816286]"
403626,2022-02-06,Arabia (Random civs),"[314461722817593345, 573073267766722561, 727921132505792554, 715438374357434401]","[332985391546236928, 749079044917690388, 720985032155594802, 697860695550722089]"
403623,2022-02-06,Arabia,"[332985391546236928, 697860695550722089]","[573073267766722561, 695309066771365970, 715438374357434401]"
403618,2022-02-06,Arabia (Random civs),"[572038405836505098, 313042064332029952, 703469910138814515, 817801950782816286]","[454538560348094466, 439339450770653185, 304272299534581762, 714793302582362162]"
403584,2022-02-06,Arena,"[304272299534581762, 714793302582362162, 695309066771365970, 727513860394713109]","[314461722817593345, 433305993867165706, 720985032155594802, 727921132505792554]"
403576,2022-02-06,African clearing(random civs),"[573073267766722561, 749079044917690388, 817801950782816286, 715438374357434401]","[635025856313557033, 401748724021329920, 512487301717295104, 697860695550722089]"
403562,2022-02-06,African Clearing,"[700792986937589781, 714793302582362162, 720985032155594802, 727921132505792554]","[695309066771365970, 727513860394713109, 698943503509618729, 433305993867165706]"
403542,2022-02-06,4 lakes (random civs),"[657452537506562069, 394425164231868416, 616846514165252132, 463259002596360203]","[313042064332029952, 401748724021329920, 695309066771365970, 727513860394713109]"
403540,2022-02-06,Runestones (Random civs),"[394425164231868416, 401748724021329920, 727513860394713109]","[657452537506562069, 695309066771365970, 463259002596360203]"
403531,2022-02-06,Crater,"[440357833255682058, 394425164231868416, 700792986937589781, 727513860394713109]","[657452537506562069, 304272299534581762, 358570022400032768, 714793302582362162]"
403530,2022-02-06,Runestones (Random civs),"[440357833255682058, 657452537506562069, 394425164231868416]","[700792986937589781, 304272299534581762, 358570022400032768, 714793302582362162]"
403526,2022-02-06,African clearing(random civs),"[454538560348094466, 313042064332029952, 416313753542590474, 635033349206966277]","[572038405836505098, 401748724021329920, 695309066771365970, 463259002596360203]"
403522,2022-02-06,Four Lakes,"[440357833255682058, 700792986937589781, 358570022400032768, 714793302582362162]","[657452537506562069, 394425164231868416, 304272299534581762, 584239778740961299]"
403519,2022-02-06,Golden Pit,"[572038405836505098, 454538560348094466, 313042064332029952, 635033349206966277]","[314461722817593345, 401748724021329920, 695309066771365970, 463259002596360203]"
403511,2022-02-06,Crater,"[470492953983582219, 394425164231868416, 304272299534581762, 714793302582362162]","[440357833255682058, 416313753542590474, 700792986937589781, 358570022400032768]"
403503,2022-02-06,Arena,"[440357833255682058, 657452537506562069, 848249800402010130, 727513860394713109]","[470492953983582219, 416313753542590474, 355980563854655488, 714793302582362162]"
